FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,desk,earth,fence,fountain,glass,grass,lake,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,sofa,streetlight,tree,van,wall,water,windowpane
9936,51.535985,-0.137081,4.879862842,1,4.157932819,4.983313874,5.03531586,4.656766071,0,0,0,0,0,0.214961,0,0,0,0,0,0,0.006289,0.076902,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.246758,0,3.10E-05,0,0.30234,0,0,7.80E-05,0.043758,0,0.108184,0,0
9937,51.508842,-0.124933,6.627235915,1,5.710116471,4.847390981,5.722606661,5.702794489,0,0,0,0,0,0.272336,0,0.086199,0,0,0,0,0,0,0,0,0,0,0,0.000973,0,0.009277,0,0,0,0.260137,0,0.09202,0.000469,0.156746,0,0,0.006031,0.102355,0,0,0,0
9938,51.500966,-0.038518,8.189492671,1,5.84442624,6.20509946,5.291547363,5.620622309,0,0,0,0,0,0,0,0,0,0,0,0,0.041523,0.205406,0,0,0.000117,0,0,0,0,0,0,0,0,0.078578,0,0,0,0.303285,0,0,0.001176,0.369875,0,3.90E-05,0,0
9939,51.500365,-0.038528,3.481685436,2,4.075895069,4.279809513,4.132292502,4.534158976,0.002727,0,0,0,0,0.004957,0,0,0,0,0,0,0,0.004527,0,0,0.293871,0,0,0,0,0,0,0.029324,0,0,0,0.103379,0,0.37866,0,0,0,0.14177,0,0.000117,0,0
9940,51.499966,-0.038975,3.62156614,2,3.786005293,4.31855196,4.115875739,4.686575009,0,0,0,0,0,0.001043,0,0,0,0,0,0,0.028066,0.001621,0,0,0.247953,0,0,0,0,0,0,0,0,0.080133,0,0.021844,0,0.38923,0,0,0,0.179836,0,0.014617,0.00202,0
9941,51.499485,-0.039277,5.774814344,1,5.044939664,5.342258832,5.728569075,5.901762474,0,0,0,0,0,0.078414,0,0,0,0,0,0,4.00E-06,0.008109,0,0,0.149047,0,0,0,0,0,0,0.004492,0,0.23218,0,0.002688,0.000629,0.275215,0,0,0,0.216434,0,0.021562,0,0
9942,51.498287,-0.039348,8.776188013,1,4.71952055,5.352420426,5.015597785,4.75194017,0,0,0,0,0,0.017535,0,0,0,0,0,0,0.080258,0,0,0,0.009027,0,0,0,0,0,0,0.091438,0,0.261066,0,0,0,0.305984,0,0,0,0.197965,0,0.017969,0,0
9943,51.497688,-0.039373,8.618213984,1,6.600392517,7.118707361,5.67796638,5.70051049,0,0,0,0,0,0.004316,0,0,0,0,0,0,0.103773,0.000539,0,0,0.061535,0,0,0,0,0,0,0.037383,0.022031,0,0,0,0,0.193898,0,0,0,0.493004,0,0,0.008809,0
9944,51.497089,-0.039403,5.571619784,1,4.152432345,4.963563605,4.876274828,4.826867671,0,0,0,0,0,0.000102,0,0,0,0,0,0,0.028496,0,0,0,0.129734,0,0,0,0,0,0,0.076434,0,0.216184,0,0.016312,0,0.313648,0,0,0,0.21909,0,0,0,0
9945,51.522225,-0.106212,6.25383438,1,4.236237258,4.136364634,5.554408995,5.152884026,0,0,0,0,0,0.337848,0,0.081832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005859,0,0,0,0.297598,0,0.02852,0.005043,0.208527,0,0,0.000492,0.003965,0,0.029855,0,0
9946,51.529339,-0.11204,7.130177017,1,6.911284121,6.230045031,5.862013888,5.888526471,0,0,0,0,0,0.389598,0,0.052359,0,0,0,0,0,0.059152,0,0,3.10E-05,0,0,0,0,0,0,0,0,0.21302,0,0.084508,2.00E-05,0.098746,0,0,0.000312,0.101117,0,0.001137,0,0
9947,51.530817,-0.112503,6.167878812,1,6.364778421,6.476343198,5.658018062,5.43484265,0,0,0,0,0,0.456957,0,0,0,0,6.20E-05,0,0.008215,0.001059,0,0,5.90E-05,0,0,0,0,0.001621,0,0,0,0.24693,0,0.00802,0,0.102211,0,0,0,0.126336,0,0.048531,0,0
9949,51.530511,-0.112912,6.608559739,1,7.168024928,6.447498722,5.851845551,5.450969428,0,0,0,0,0,0.373914,0,0,0,0,0,0,0,0.017926,0,0,0.060648,0,0,0,0,0,0,0,0,0.202512,0,0.014801,0.013906,0.095926,0,0,0.000645,0.141793,0,0.070477,0,0
9950,51.530418,-0.109935,6.198648427,1,4.469525455,4.048188473,5.585532521,4.870698172,0,0,0,0,0,0.271016,0,0.070281,0,0,0,0,0,0.022633,0,0,0,0,0,0,0,0.00232,0,0,0,0.263676,0,0.075543,0.003938,0.236676,0,0,0.007215,0.043418,0,0,0,0
9951,51.535946,-0.115164,6.789813619,1,7.032314391,6.110176172,5.53796611,5.667938602,0,0,0,0,0,0.395699,0,0.051156,0,0,0,0,0,0.05193,0,0,0.073258,0,0,0,0,0,0,0,0,0.05391,0,0.06977,0,0.186855,0,0,0,0.079641,0,0.037781,0,0
9952,51.535857,-0.115674,7.046783116,1,3.476360194,4.160570219,5.554531148,5.090428311,0,0,0,0,0,0.305305,0,0.108363,0,0,0,0,0,0.023074,0,0,0.014613,0,0,0,0,0,0,0,0,0.18707,0,0.060496,0,0.264375,0,0,0,0.033812,0,0.00225,0,0
9953,51.534595,-0.116205,6.475561133,1,5.316932585,5.626894222,5.431828523,5.554199536,0,0,0,0,0,0.373777,0,0.029402,0,0,0,0,0,0.00893,0,0,0,0,0,0,0,0,0,0.014871,0.000414,0.169516,0,0.062086,6.60E-05,0.117145,0,0,0,0.003582,0,0.188684,0,0
9954,51.506444,-0.123622,5.762312998,1,4.969370939,5.423284225,5.741594054,5.12087259,0.000574,0,0,0,0,0.129891,0,0.00743,0,0,0,0,0,0.016352,0,0,0,0,0,0,0,0,0,0,2.00E-05,0.267656,0,0.137641,0,0.280434,0,0,1.20E-05,0.100688,0,0.00509,0,0
9955,51.516994,-0.092514,7.263958454,1,7.286920859,7.025167727,5.628361216,5.668423544,0,0,0,0,0,0.410141,0,0.006711,0,0,0,0,0,0,0,0,0.015102,0,0,3.90E-05,0,0.000285,0,9.80E-05,0,0.215773,0,0.164316,0,0.01873,0,0,0,0.16477,0,0,0,0
9956,51.516324,-0.089661,6.348718103,1,6.117901553,5.964328657,5.58121969,5.730923756,0,0,0,0,0,0.494656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013543,0,0,0,0.237137,0,0.169867,0.002355,0.047656,0,0,0,0.013586,0,0,0,0
9957,51.537859,-0.133635,5.06738399,1,5.307707322,3.826612016,5.664428339,5.267873664,0,0,0,0,0,0.416957,0,0.050582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277871,0,0.027961,0,0.19943,0,0,0,0.004188,0,0.023012,0,0
9960,51.541957,-0.131929,7.522561933,1,6.061424638,6.044498701,6.372658635,6.542748326,0.000539,0,0,0,0,0.124941,0,0.121488,0,0,0,0,0.017742,0.036754,0,0,0.000711,0,0,0,0,0,0,5.90E-05,0,0.180281,0,0.000156,0,0.102398,0,0,0,0.33441,0,0.07709,4.30E-05,0
9961,51.542503,-0.131824,7.522561933,1,6.061424638,6.044498701,6.372658635,6.542748326,0.000539,0,0,0,0,0.124941,0,0.121488,0,0,0,0,0.017742,0.036754,0,0,0.000711,0,0,0,0,0,0,5.90E-05,0,0.180281,0,0.000156,0,0.102398,0,0,0,0.33441,0,0.07709,4.30E-05,0
9963,51.523153,-0.099412,6.277884971,1,5.939435866,6.159200076,5.582394375,4.915789412,0,0,0,0,0,0.532789,0,0.004543,0,0,0,0,0,0.003008,0,0,0,0,0,0,0,0,0,0,0,0.261316,0,0.09073,0.001215,0.079332,0,0,5.90E-05,0,0,0,0,0
9964,51.528836,-0.102896,5.661457291,1,6.124379947,6.186037002,5.515228306,4.737046987,0,0,0,0,0,0.52257,0,0.003672,0,0,0,0,0,0.020914,0,0,0,0,0,0,0,0,0,0,0,0.33425,0,0.042094,0,0.047027,0,0,0,0,0.014559,0.009055,0,0
9965,51.528563,-0.103428,7.565434001,1,5.001099532,4.043076536,5.801382712,5.487479963,0.000246,0,0,0,0,0.354566,0,0.098289,0,0,0,0,0.001988,0.003137,0,0,0.020402,0,0,0,0,0.004727,0,0.022918,0,0.18266,0,0.055566,0,0.203188,0,0,0.000117,0.048328,0.000434,0.003285,0,0
9966,51.523863,-0.110876,7.069492871,1,7.427424718,5.958544204,5.825003617,5.689726056,0,0,0,0,0,0.361641,0,0.045066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280891,0,0.067004,0,0.09691,0,0,0,0.148488,0,0,0,0
9967,51.527612,-0.111806,7.891818872,1,7.217904159,6.317445293,5.891487676,5.330586319,0,0,0,0,0,0.381148,0,0.156043,0,0,0,0,0,0.020598,0,0,0,0,0,0,0,0,0,0.020211,0,0.200953,0,0.021098,0.000797,0.11693,0,0,0,0.082184,0,0,0,0
9968,51.519574,-0.131257,5.966444463,1,6.173253517,6.443750497,5.163877907,4.304509336,0,0,0,0,0,0.667539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229734,0,0,0,0.102727,0,0,0,0,0,0,0,0
9969,51.520386,-0.131812,5.901790809,1,6.01621957,5.897182623,5.204607046,4.634313641,0,0,0,0,0,0.639887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672,0,0,0,0.128211,0,0.16266,0,0.06857,0,0,0,0,0,0,0,0
9970,51.511912,-0.089724,5.927726568,1,6.503627498,6.341830113,5.53774921,5.086747421,0,0,0,0,0,0.446051,0,0.003504,0,0,0.002102,0,0.015531,0.188168,0,0,0,0,0,0,0,0.000258,0,0,0,0.143938,0,0,0.00575,0.029711,0,0,0,0.054715,0,0.006699,0,0
9972,51.510368,-0.070007,4.412446948,1,3.057330451,3.572323865,5.160689541,4.91266254,0,0,0,0,0,0.265199,0,0.010996,0,0,0,0,0.004844,0.02348,0,0,0.004387,0,0,0,0,9.40E-05,0,0,0,0.363984,0,0.006242,0,0.300848,0,0,0.000512,0.015547,0,0.003867,0,0
9973,51.511422,-0.067384,5.853599985,1,6.313296316,5.64150638,5.648858749,4.932827359,0,0,0,0,0,0.515672,0,0.001012,0,0,0,0,0,0.001215,0,0,0,0,0,0,0,0,0,0.001688,0,0.214578,0,0.10809,0,0.126691,0,0,0,0.01409,0,0.013254,0,0
9974,51.511865,-0.062365,5.810518055,1,5.414265019,4.276207078,5.391777116,5.143654987,0,0,0,0,0,0.282395,0,0.011211,0,0,0,0,0,0.082758,0,0,0.083422,0,0,0,0,0.000324,0,0,0,0.132551,0,0.066875,0,0.233195,0,0,4.70E-05,0.06034,0,0.008691,0,0
9975,51.511732,-0.061843,4.089718603,1,3.148258524,4.05837226,5.442152285,5.204266517,0,0,0,0,0,0.281742,0,0.010348,0,0,0,0,0,0.053711,0,0,0.117211,0,0,0,0,0,0,0.000426,0,0.199551,0,0.015453,0,0.24591,0,0,0,0.000164,0,0.026375,0,0
9976,51.512188,-0.060641,6.854788977,1,5.59365743,4.72126863,5.419932848,6.666790717,0,0,0,0,0,0.201352,0,0.06652,0,0,0,0,0,0.024586,0,0,0.138668,0,0,0,0,0,0,0.000223,3.10E-05,0.141332,0,0.064418,0,0.242297,0,0,0,0.106004,0,0.014488,0,0
9977,51.513376,-0.05947,7.476395288,1,6.788288621,6.492609962,5.978591591,5.022557659,0,0,0,0,0,0.001441,0,0,0,0,0,0,0.002031,0.267203,0,0,0,0,0,0,0,0.040566,0,0,0,0,0,0,0.035934,0.098387,0,0,3.90E-05,0.352254,0,0.026215,0,0
9978,51.5134,-0.060069,5.872540345,1,6.19636006,5.654170471,5.764118557,5.490442888,0,0,0,0,0,0.265883,0,0,0,0,0,0,0.083809,0.096148,0,0,0,0,0,0,0,0,0,0,0,0.100602,0,0.029027,0,0.194609,0,0,0,0.186887,0,0.008238,0.007082,0
9979,51.514311,-0.059222,5.282329168,1,6.144264826,5.996103951,5.305658297,4.58950786,0,0,0,0,0,0.604699,0,0,0,0,0,0,0.02159,0.04377,0,0,0,0,0,0,0,0,0,0,0,0.134801,0,0.037633,0.000168,0.151516,0,0,0,0,0,0.005391,0,0
9980,51.495087,-0.136006,7.135365837,1,5.798181854,4.86276654,5.709757827,5.72056168,0,0,0,0,0,0.288977,0,0.138223,0,0,0,0,0,0.016672,0,0,0.011168,0,0,0,0,0,0,0.001875,0.00332,0.246941,0,0.007082,0.000918,0.179367,0,0,0,0.094227,0,0.002273,0,0
9981,51.49667,-0.134845,6.84284939,1,6.080935692,5.794915813,5.55003662,5.106419713,0,0,0,0,0,0.500867,0,0.040574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016484,0,0,0,0.323148,0,0.037906,0,0.078512,0,0,0.000547,0,5.90E-05,0,0,0
9982,51.496506,-0.134411,5.141342399,1,5.702643682,4.262728481,5.674562893,5.425273728,0,0,0,0,0,0.398387,0,0.038133,0,0,0,0,0,0.013691,0,0,0.003016,0,0,0,0,0.01225,0,0,0,0.298801,0,0.033113,2.30E-05,0.19348,0,0,0.000156,0,0,0.008949,0,0
9983,51.526513,-0.122056,7.126111545,1,6.025856473,6.67194533,6.220849133,5.135413248,0,0,0.002289,0,0,0.265199,0,0.005238,0,0,0,0,0.008438,0.050059,0,0,0.003859,0,0,0,0,0.002055,0,0,0,0.279496,0,0.08423,0.015531,0.064777,0,0,0,0.217047,0.000508,0,0,0
9985,51.52721,-0.098563,7.630885239,1,5.655963215,5.208875143,6.118852712,6.364749366,0,0,0,0,0,0.186488,0,0.022508,0,0,0,0,0,0.044102,0,0,0.020824,0,0,0,0,3.90E-05,0,0,0,0.273805,0,0.081605,0,0.166984,0,0,0.002098,0.199137,0,3.10E-05,0,0
9986,51.496122,-0.079804,5.643224515,1,6.487226488,5.740900025,5.659064509,5.926477349,0,0,0,0,0,0.401238,0,0,0,0,0,0,0,0.007996,0,0,0,0,0,0,0,0.000176,0,0.003199,0,0.213496,0,0.133406,0.003773,0.157895,0,0,0,0.076781,0,0,0,0
9987,51.495943,-0.079231,6.035097857,1,6.543747211,5.661954104,5.627251723,5.648351775,0.028348,0,0,0,0,0.431805,0,0.020293,0,0,0,0,0,0.026953,0,0,0,0,0,0,0,0,0,0,0.002617,0.218543,0,0.101668,0,0.102625,0,0,0.000496,0.066652,0,0,0,0
9988,51.519508,-0.090195,5.604677087,1,5.999314542,6.117112156,5.484040668,4.987902214,0,0,0,0,0,0.588363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082,0,0,0,0.288367,0,0.09084,0,0.031609,0,0,0,0,0,0,0,0
9991,51.51697,-0.073237,6.488670688,1,6.021685785,5.654591167,5.638233626,5.599112528,0.006438,0,0,0,0,0.423289,0,0.009992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002609,0,0,0,0.273195,0,0.1245,0.017906,0.082516,0,0,0.000102,0.048492,0,0,0,0
9992,51.495189,-0.073872,5.618287192,1,5.224873523,4.972619115,5.462560539,6.156930142,0,0,0,0,0,0.084848,0,0.064098,0,0,0,0,0,0.011152,0,0,0.057844,0,0,0,0,0,0,2.00E-05,0,0.244188,0,0.112176,0,0.26809,0,0,0,0.15757,0,0,0,0
9993,51.524662,-0.084696,5.678348293,1,4.917395459,4.029254907,5.478201897,4.698492017,0,0,0.037695,0,0,0.286422,0,0.000254,0,0,0,0,0,0.140527,0,0,0,0,0,0.00943,0,0.002086,0,0,0,0.210227,0,0.084246,0.006383,0.220281,0,0,0.002449,0,0,0,0,0
9994,51.532235,-0.081659,7.016884199,1,6.062276439,4.613889739,5.737090077,5.002650449,0,0,0,0,0,0.44998,0,0.132074,0,0,0,0,0,0.002961,0,0,0.031844,0,0,0,0,0,0,0,0,0.224203,0,0.003824,0,0.138152,0,0,0.00173,0.014434,0,2.70E-05,0,0
9995,51.53478,-0.079326,7.81676602,1,6.039720935,4.49407594,5.719372368,5.594956267,0,0,0,0,0,0.31118,0,0.052453,0,0,0,0,0,0.012977,0,0,0.016855,0,0,0,0,0,0,0,0,0.323934,0,0.030363,0,0.16066,0,0,0,0.091578,0,0,0,0
9996,51.536827,-0.074407,4.124174011,1,3.850563569,4.797136056,4.956351169,5.697111928,0,0,0,0,0,0.193059,0,0.043164,0,0,0,0,0.004277,0.029805,0,0,0,0,0,0,0,0,0,0.101285,0,0.20623,0,0,0,0.353195,0,0,0.000199,0.00107,0,0.066879,0.000836,0
9997,51.542457,-0.079627,4.223273971,1,3.889842867,4.090482483,5.336773917,4.900656431,0,0,0.00477,0,0,0.340562,0,3.90E-05,0,0,0,0,0,0.009008,0,0,0,0,0,0,0,0,0,0,0,0.331227,0,0.041125,0,0.25398,0,0,0,0.00018,0,0.019109,0,0
9998,51.543163,-0.080694,6.937874451,1,4.72086882,4.794016887,5.592673773,5.422804664,0,0,0,0,0,0.256613,0,0.154676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003676,0,0.197262,0,0.026672,0,0.25859,0,0,2.00E-05,0.073965,0,0.028527,0,0
9999,51.543126,-0.080095,6.937874451,1,4.72086882,4.794016887,5.592673773,5.422804664,0,0,0,0,0,0.256613,0,0.154676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003676,0,0.197262,0,0.026672,0,0.25859,0,0,2.00E-05,0.073965,0,0.028527,0,0
10000,51.52965,-0.064883,6.040318653,1,6.301917316,6.163780846,5.366613867,4.971006124,0,0,0,0,0,0.580082,0,4.30E-05,0,0,0,0,0,0.000359,0,0,0,0,0,0,0,0,0,0.010938,0,0.220293,0,0.111938,0.000988,0.069461,0,0,0,0,0,0,0,0
10001,51.530051,-0.062215,7.364383173,1,5.670296971,4.524535316,5.426245845,6.101667879,0,0,0,0,0,0.214707,0,0.104859,0,0,0,0,0,0.034559,0,0,0.00902,0,0,0,0,0,0,0.014184,0.019086,0.144781,0,0.043215,0,0.210875,0,0,0,0.131191,0,0.073477,0,0
10002,51.52798,-0.05291,4.27113994,1,3.348415718,3.343937141,4.800572084,4.679427925,0,0,0,0,0,0.209723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293,0,0.259652,0,0.008145,0.000703,0.302352,0,0,0,0,0,0.219133,0,0
10003,51.537259,-0.062444,4.043970056,1,3.71405744,4.45399777,4.771349214,5.015719905,0,0,0,0,0,0.155234,0,0.025371,0,0,0,0,0.008574,0.133102,0,0,0.001773,0,0,0,0,0,0,0,0,0.293164,0,0,3.50E-05,0.36284,0,0,0,0.01534,0,0,0,0
10004,51.538108,-0.063907,5.204040922,1,3.685552032,5.441752777,5.684971755,5.105665161,0.00241,0,0,0,0,0.334742,0,0.187633,0,0,0,0,3.90E-05,0.005125,0,0,0,0,0,0,0,0.00075,0,0.000312,0,0.142223,0,0.006828,0,0.291566,0,0,3.90E-05,0.014121,0,0.014211,0,0
10005,51.535424,-0.068591,6.615641827,1,6.756886066,6.748454815,5.227294347,5.070840564,0,0,0,0,0,0.34307,0,0.003695,0,0,0,0,0,0.193023,0,0,0,0,0,0,0,0.008305,0,0,0,0.034203,0,0.141195,0.006703,0.114387,0,0,0,0.138234,0,0.017184,0,0
10006,51.53499,-0.06675,5.249242982,1,4.261438473,3.341336064,5.453628302,5.03959826,0,0,0,0.001297,0,0.298934,0,0.005586,0,0,0,0,0,0.003488,0,0,0.002621,0,0,0,0,0.002809,0,0,0,0.348,0,0.074613,0.000176,0.251066,0,0,1.60E-05,0.010609,0,0.000785,0,0
10007,51.541366,-0.075475,5.620274486,1,5.772819367,5.522790436,5.01670845,4.614796908,0,0,0,0,0,0.375535,0,0.067391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03027,0,0.075242,0,0.216145,0,0,0,0,0,0.235418,0,0
10008,51.541964,-0.075429,6.000323916,1,5.692726496,5.541255287,5.13925404,4.797619291,0,0,0,0,0,0.393125,0,0.000637,0,0,0,0,0.000266,0,0,0,0,0,0,0,0,0,0,0,0,0.002887,0,0.096676,0,0.235371,0,0,0,0,0,0.233078,0,0
10009,51.541428,-0.076701,4.078142054,1,4.010907884,3.76631695,4.652861606,5.358981595,0.001137,0,0,0,0,0.105988,0,0.001141,0,0,0,0,0,0.001137,0,0,0,0,0,0,0,0.000359,0,0,0,0.318961,0,0.05177,0.00384,0.335266,0,0,0.005078,0.017324,0,0.034074,0,0
10010,51.542021,-0.076612,5.290621615,1,4.592909827,3.745143889,4.923074572,5.274560348,0,0,0,0,0,0.129504,0,0.017891,0,0,0,0,8.00E-06,0.007914,0,0,0,0,0,0,0,0.000355,0,0,0,0.367027,0,0.051113,0.001383,0.317508,0,0,0,0.062184,0,0.043805,0,0
10011,51.543277,-0.076553,5.330705654,1,3.150551872,3.576779844,5.21824755,5.017926649,0,0,0,0,0,0.251145,0,0.019016,0,0,0,0,0,0.017152,0,0,0,0,0,0,0,0.000398,0,0.002258,0,0.355762,0,0.056715,4.00E-06,0.27016,0,0,0.00032,0.02243,0,0.004641,0,0
10012,51.543472,-0.071103,5.089666306,1,3.480021741,4.219498259,5.314785067,4.902357586,0,0,0,0,0,0.271262,0,0.119625,0,0,0,0,0,0.053977,0,0,0,0,0,0,0,0,0,0.001586,0.001742,0.186926,0,0.054574,0.000301,0.292094,0,0,0,0.015672,0,0.001684,0,0
10013,51.54348,-0.070503,6.383423784,1,6.098367391,5.457288079,5.770002321,5.215641156,0,0,0,0,0,0.392047,0,0.236664,0,0,0,0,0,0.007656,0,0,0,0,0,0,0,0,0,0.023855,0.011723,0.124516,0,0.005523,0.000945,0.188816,0,0,0.000238,0.004832,0,0.003184,0,0
10014,51.543488,-0.069903,4.634678004,1,5.054531617,3.177893009,5.617173726,5.198606387,0,0,0,0,0,0.367113,0,0.051168,0,0,0,0,0,0.001246,0,0,0,0,0,0,0,0,0,0.019172,0,0.250727,0,0.090359,0.005785,0.194176,0,0,8.60E-05,0,0,0.011168,0,0
10015,51.497621,-0.098716,3.062581819,1,4.503277739,2.999577457,4.682771979,3.504083334,0,0,0,0,0,0.034031,0,0,0.321105,0,0,0,0,0.005238,0,0,0,0,0,0,0,0,0,0,0,0.270352,0,0.021598,0,0,0,0,0,0,0,0.04193,0,0.055664
10016,51.498133,-0.099028,6.431740604,1,5.527758481,4.855998086,5.579057142,5.535597147,0,0,0,0,0,0.355605,0,0.001715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352816,0,0.072957,0.002332,0.179762,0,0,0,0.034812,0,0,0,0
10017,51.498626,-0.099371,5.486955559,1,3.923527383,4.467542819,5.371418577,5.057637255,0,0,0,0,0.054668,0.154715,0,0.16459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240598,0,0.060129,0.002324,0.221875,0,0,3.10E-05,0.027707,0,0.023359,0,0.024938
10018,51.525515,-0.129544,7.607179452,1,4.671818458,4.319295071,5.654912164,4.976022079,0,0,0,0,0,0.318836,0,0.149102,0,0,0,0,0,0.03002,0,0,0,0,0,0,0,0.002566,0,0.00107,0,0.227145,0,0.047336,0,0.189684,0,0,0,0.034242,0,0,0,0
10019,51.498458,-0.072068,6.359899215,1,6.418912657,5.302931065,5.707515102,5.489594818,0,0,0,0,0,0.347902,0,0.003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358188,0,0.049074,0,0.128523,0,0,1.20E-05,0.113078,0,0,0,0
10020,51.498121,-0.087715,6.878730372,1,5.67690053,4.807055447,5.574477713,5.256650647,0,0,0,0,0,0.349293,0,0.013582,0,0,0,0,0,0.024074,0,0,0.001312,0,0,0,0,0,0,0.005477,0,0.351535,0,0.036914,0,0.160371,0,0,0,0.053961,0,0.002863,0,0
10021,51.499295,-0.086934,7.573611109,1,5.720853769,5.693265183,5.699719405,5.55847773,0,0,0,0,0,0.426473,0,0.111844,0,0,0,0,0,0,0,0,0.024371,0,0,0,0,0,0,0.004535,0,0.234148,0,0.034461,0,0.097398,0,0,0,0.062383,0,0,0,0
10022,51.529617,-0.093071,4.424632976,1,6.001963985,4.283659905,5.657080883,4.896353951,0,0,0,0,0,0.476715,0,0.000121,0,0,0,0,0,0.032523,0,0,0.071695,0,0,0,0,0,0,0,0,0.192094,0,0.007555,0,0.201414,0,0,0,0,0,0.017883,0,0
10023,51.529096,-0.092822,5.504567297,1,6.408240298,5.147418258,5.428330573,4.231865401,0,0,0,0,0,0.565617,0,0,0,0,0,0,0,0.002535,0,0,0.013516,0,0,0,0,0,0,0,0.002215,0.071594,0,0.014695,0,0.150438,0,0,0.002762,0.000117,0,0.176512,0,0
10024,51.530321,-0.090726,6.779318767,1,5.686704743,5.001699981,5.62704417,5.406637105,0,0,0,0,0,0.32984,0,0.01725,0,0,0,0,0.003539,0.034754,0,0,0.046418,0,0,0,0,0,0,0.000367,0,0.298742,0,0.040738,0.005793,0.156184,0,0,0.000148,0.064277,0,0.001746,0,0
10025,51.530559,-0.102837,6.126120989,1,6.251818108,5.586549324,5.587275184,5.236137089,0,0,9.80E-05,0,0,0.496309,0,0.00182,0,0,0,0,0,0,0,0,0,0,0,0.025211,0,0.000297,0,0,0,0.260801,0,0.090879,0.000152,0.08716,0,0,0.000113,0.002031,0,4.00E-06,0,0
10026,51.530728,-0.101363,7.494202004,1,6.039275808,5.741475741,6.199221017,6.326900174,0,0,0,0,0,0.124938,0,0.00073,0,0,0,0,0,0,0,0,0.001652,0,0,0,0,0.000895,0,0.012418,5.50E-05,0.36498,0,0.073086,0.013,0.096129,0,0,0.000242,0.305062,0,0.005184,0,0
10027,51.498601,-0.049017,6.412781039,1,5.940736771,5.803295566,5.560306937,5.189612644,0,0,0,0,0,0.505555,0,0.054883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318465,0,0.045344,0.001324,0.074164,0,0,0,0,0,0,0,0
10028,51.505811,-0.113432,5.338771025,1,4.214386115,3.802808809,5.488339627,4.73531324,0,0,0,0,0,0.338297,0,0,0,0,0.003457,0,0.001391,0.110309,0,0,0.008945,0,0,0,0,0,0,0,0,0.282629,0,0,0,0.238129,0,0,0,0.010758,0,0,0,0
10029,51.50623,-0.111064,5.102784469,1,4.160182749,3.611350147,5.548618882,4.90296189,0,0,0,0,0,0.331203,6.20E-05,0.006504,0,0,0,0,0,3.50E-05,0,0,0,0,0,0,0,0,0,0,0,0.225715,0,0.069414,0.031855,0.241906,0,0,0,0,0,0.092801,0,0
10030,51.506458,-0.11028,5.476657784,1,3.138309024,3.855449242,5.220431658,5.207726285,0,0,0,0,0,0.26782,0,0.040047,0,0,0,0,0,0.003043,0,0,0,0,0,0,0,0,0,0,0,0.383699,0,0.022895,0,0.277184,0,0,0,0.005312,0,0,0,0
10031,51.505838,-0.107329,4.95948599,1,4.167442196,3.75833449,5.459708088,4.887023719,0.024988,0,0,0,0,0.306695,0,0.012516,0,0,0,0,0.072527,0.083336,0,0,0.026387,0,0,0,0,0.001176,0,0,0.00693,0.180867,0,0.040527,4.00E-06,0.199258,0.006977,0,0,0.007332,0,0,0,0
10032,51.506259,-0.107738,7.279520844,1,6.72895432,5.881580783,5.608653513,5.95745728,0,0,0,0,0,0.293816,0,0.111148,0,0,0,0,0,0.005199,0,0,0,0,0,0,0,4.70E-05,0,0,0.015734,0.200219,0,0.050965,0,0.161199,0,0,0,0.123934,0,0.030039,0,0
10033,51.506646,-0.109614,6.222493067,1,5.395001601,4.957839752,5.605097469,5.008742542,0,0,0,0,0,0.330145,0,3.10E-05,0,0,0,0,0.000375,0.055176,0,0,0,0,0,0,0,0,0,0,0,0.280469,0,0.060676,0,0.173742,0,0,0,0.054762,0.002297,0,0,0
10034,51.50692,-0.109937,5.585991537,1,5.668578775,4.80128311,5.767961753,5.730940343,0.00027,0,0.005621,0,0,0.386824,0,0.042383,0,0,0,0,0,0.005652,0,0,0,0,0,0,0,0.004664,0,0,0,0.26023,0,0.077289,0,0.161977,0,0,0,0.046605,0,0.008484,0,0
