FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,wall,ceiling,windowpane,person,column,signboard,building,sky,road,sidewalk,car,awning,van,bulletin board,fence,ashcan,streetlight,tree,grass,earth,mountain,plant,bicycle,railing,bridge,skyscraper,minibike,water,chair,lamp,pier,sculpture,desk,fountain,glass,booth,sofa,lake,ct_person,ct_car,ct_truck,ct_bus,ct_traffic light,ct_bench,ct_motorcycle,ct_bicycle,ct_chair,ct_boat,ct_dining table,ct_couch,ct_parking meter
24116,40.811874,-73.882881,3.856739362,1,3.236211028,2.674453092,5.501384995,4.866718426,0.007012,0,0,0,0,0.000605,0.072562,0.409719,0.408039,0,0.015164,4.00E-06,0,0,0.002293,0,0,0.009551,0.000844,0.02368,0.001469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
24118,40.811874,-73.88401,3.502944681,1,3.96693371,3.853558578,4.717491985,3.916278468,0.031641,0,0,0,0,0,0.208953,0.345562,0.256961,0.002344,0.124855,0,0,0,0.000125,0,0,0.005398,0,0.000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24131,40.811874,-73.891518,3.916787234,1,4.245023829,4.104943077,4.280627253,4.228778468,0.003867,0,0,0.000391,0,0,0.174199,0.341113,0.299465,0.002367,0.033262,0,0,0,0.118418,0,0.000109,0,0,0.001391,0,0,0,0,0.013711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24132,40.811874,-73.891891,3.639189149,1,4.245023829,4.104943077,4.280627253,4.228778468,0.003867,0,0,0.000391,0,0,0.174199,0.341113,0.299465,0.002367,0.033262,0,0,0,0.118418,0,0.000109,0,0,0.001391,0,0,0,0,0.013711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24134,40.811874,-73.893013,3.520552766,1,3.931753009,3.664478414,4.583096096,4.538043478,0.000836,0,0,0,0,0,0.200793,0.327086,0.350961,0,0.080688,0,0,0,0.010262,0,0,0.005719,0,0.02123,0.001789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
24148,40.811874,-73.902771,3.184694681,1,4.356268909,3.889105914,5.105410589,4.77807971,0,0,0,0,0,0.039062,0.071613,0.357727,0.308719,0,0.084859,0,0,0,0,0,0,0.00375,0,0.005297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
24177,40.811874,-73.922287,8.382622766,1,5.776923292,5.744437916,6.262973928,5.082168737,0,0,0,0.000828,0,6.60E-05,0.37648,0.122207,0.272477,0.014027,0.119934,0,0,0,0.008027,0,4.00E-06,0.066055,0.007852,0,0,9.00E-05,0,0.011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
24189,40.811874,-73.929039,3.909421489,1,4.745196952,4.448073416,5.184015261,6.666019669,0.009441,0,0,0,0,0,0.1055,0.338824,0.26659,0.001988,0.156047,0,0,0,0.005277,0,0.001344,0.105316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
24205,40.811874,-73.941048,8.720944255,1,5.063266578,4.871276737,5.566989252,5.030408903,0.052953,0,0,0.000156,0,0.000242,0.208555,0.252422,0.16732,0.16916,0.023922,0,0,0,0.000395,0,5.10E-05,0.078121,0.01918,0.00341,0,0.023895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
24209,40.811874,-73.943298,8.782231702,1,6.89855748,5.952298426,5.401345701,5.502070393,0.07293,0,0,0,0,0,0.29848,0.081887,0.217645,0.056758,0.014824,0.011375,0,0,0.017121,0,0,0.179473,0,0.001707,0,0.006375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24211,40.811874,-73.944427,9.628487447,1,6.496962867,6.811226577,5.891045778,5.881858178,0,0,0,0.003883,0,0,0.375496,0.014281,0.20682,0.048129,0.122984,0,0,0,0,0.003605,0,0.201648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
24212,40.811874,-73.944801,10,1,6.780316565,7.221855025,5.875204964,5.152691511,0,0,0,0,0,0,0.30182,0.022629,0.216227,0.038379,0.124781,0,0,0,9.00E-05,0,0,0.269547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
24224,40.811874,-73.952309,8.539591915,1,6.447309618,6.082027774,5.495902096,4.225543478,0,0,0,0,0,0,0.484371,0.08668,0.220051,0.002898,0.181422,0,0,0,0,0,0,0.024578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
24225,40.811874,-73.952682,9.72996,1,5.677856752,5.416165079,6.012848393,5.005822981,0,0,0,0.000543,0,0,0.458992,0.120484,0.303129,0.000586,0.104879,0,0,0,0.001855,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
24228,40.811874,-73.954559,8.092751277,1,4.943776923,4.353723037,6.156610048,5.559006211,0,0,0,0,0,0.000305,0.096199,0.252422,0.41168,0.01291,0.028578,0.000246,0,0,0.000688,0,0,0.186406,0.007289,0.000238,0,0.002098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24230,40.811874,-73.95681,8.44653766,1,6.069444527,4.926678624,5.244539154,6.263586956,0,0,0,0,0,0.000777,0.228273,0.099332,0.364574,0.006477,0.080793,0,0.006473,0,0,0,0,0.200324,0.006562,0.006414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0
24246,40.811958,-73.967049,3.62128,1,5.210113414,5.729103556,4.620878472,5.181806418,0.000719,0,0,0,0,0,0,0.255895,0.313305,0,0.000953,0,0,0,0.018449,0,0.002816,0.294016,0.005527,0,0,0.103402,0,1.20E-05,0,0,0,0.004883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24255,40.812191,-73.83728,3.907145745,1,4.55102307,4.811317263,5.508671333,3.462732919,0,0,0,0,0,0,0.000195,0.321719,0.279828,0,0.001859,0,0,0,0.00032,0,0.00148,0.186137,0.19723,0.008625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24282,40.812202,-73.883446,3.99810234,1,3.99542761,2.875127788,5.248042292,5.10610766,0.001012,0,0,0,0,0,0.088664,0.402621,0.353965,0,0.068664,0,0.021477,0,0,0,0,0.00191,9.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
24283,40.812202,-73.884193,3.65009617,1,4.216816773,4.303673033,5.882694253,5.008410973,0,0,0,0,0,0.0005,0.36625,0.272414,0.238227,0.042277,0.008645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
24292,40.812202,-73.889076,8.00981234,1,6.23725255,6.049552031,5.950826257,5.899327122,0.049801,0,0,0,0,0,0.181766,0.109023,0.226957,0.01693,0.187258,0,0,0,0.000484,0,0,0.226707,3.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
24296,40.812202,-73.891327,3.740287234,1,3.905977664,4.5241504,5.659433634,4.276009317,0,0,0,0,0,0,0.325871,0.258109,0.289027,0.030281,0.096711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
24297,40.812202,-73.892075,3.910864681,1,3.888114228,4.512147108,4.921031843,4.2811853,0.002648,0,0,0,0,0.005391,0.283234,0.257891,0.383812,0,0.015977,0,0,0,0.008781,0,0,0,0,0.015301,0.008738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
24311,40.812202,-73.90033,2.646567574,1,4.271990572,3.577297271,4.464221763,4.017210145,0,0,0,0.001371,0,0.006914,0.258742,0.322352,0.286359,0.04875,0.067539,0,0,0,0,0,0.00232,0.000336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
24326,40.812202,-73.908966,8.069970213,1,5.802663514,5.290444588,6.462617705,4.573628364,0.00991,0,0,0.000289,0,1.20E-05,0.365496,0.146234,0.269828,0.004102,0.122102,0,0,0,0.031809,0,0.000418,0.042105,0,0,0,0.000316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
24327,40.812202,-73.90934,8.319558511,1,6.038445753,4.78553422,5.327897354,7.087215321,0,0,0,0,0,0,0.249254,0.127465,0.385207,0.022137,0.051906,0,0,0,0.000152,0,0,0.162012,0,0,0,0.001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
24333,40.812202,-73.915718,8.068816809,1,6.159655112,6.043164408,5.782995419,5.725931677,0,0,0,0,0,0,0.170301,0.115406,0.276672,0.015629,0.133156,0,0,0,0.028797,0,0,0.25643,0,0,0,0.003609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
24340,40.812202,-73.919472,8.881784894,1,6.333050895,5.804997139,5.773729372,4.411878882,0.000117,0,0,0.000746,0,0,0.416246,0.143293,0.233762,0.001641,0.172387,0.000887,0,0,0.010816,0,0.000246,0.019859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
24369,40.812202,-73.938232,8.378551489,1,6.796041802,6.028201317,5.783567364,5.764751553,0,0,0,5.50E-05,0,0,0.126793,0.086336,0.257137,0.050117,0.151418,0,0,0,1.60E-05,0,0,0.311047,7.40E-05,0,0,0.0125,0,0.004438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
24370,40.812202,-73.938614,8.186712128,1,5.809302469,5.186087053,5.569730949,6.185947205,0.003789,0,0,0,0,0,0.182227,0.102535,0.411602,0.001793,0.045902,0,0.000941,0,0.005672,0,0,0.241863,0.001832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0
24375,40.812202,-73.943863,8.31016383,1,5.950337612,5.903712024,5.900691388,5.125517598,0,0,0,0,0,0,0.432309,0.142031,0.171797,0.004238,0.213,0,0,0,0,0,0,0.014484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
24398,40.812202,-73.957748,1.905016298,1,5.817899567,5.664802324,5.784093164,5.826863354,0,0,0,0,0,7.80E-05,0.454711,0.047992,0.378633,0.013074,0.051594,0,0,0,0,0,0,0.053918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
24420,40.812515,-73.835594,3.95880617,2,3.66790265,2.71645235,4.038955919,4.063146998,0,0,0,0,0.000105,0.008414,2.30E-05,0.454199,0.220305,0,0,0,0,0,0.073598,0,0,0.04432,0.048062,0.14927,0,0,0,0,0.000188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24421,40.812515,-73.836349,3.506044894,1,2.878008921,3.069947356,5.472209984,4.045678054,0.071289,0,0,0,0,0,0.004465,0.375105,0.360738,0.000305,0.003191,0,0,0,0.003703,0,0,0.026543,0,0.009668,0,0,0,0.004289,0.122754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
24422,40.812515,-73.836723,3.629542979,1,3.14789915,2.839765109,4.579508958,4.561335404,0.077367,0,0,0,0,0,0.002,0.443371,0.34818,0,0.003887,0,0,0,0.002621,0,0,0.021016,0,0.019875,0,0,0,0.000488,0.049699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
24424,40.812519,-73.837845,3.905614468,2,3.971746066,4.234860625,3.382507236,5.38108178,0,0,0,0,0,0,0,0.414168,0.249945,0,0.000266,0,0,0,0.011715,0,0,0.088211,0.205258,0.030438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24428,40.812527,-73.847603,3.45212766,1,3.675019483,3.286609655,4.802674035,5.04076087,0,0,0,0,0,0.001262,0.033742,0.410797,0.309934,0.002738,0.005809,0,0,0,0.01427,0,0,0.124367,0.05698,0.003383,0,0.018355,0,0,0,0,0,0.004695,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24429,40.812527,-73.847984,3.299302553,1,3.675019483,3.286609655,4.802674035,5.04076087,0,0,0,0,0,0.001262,0.033742,0.410797,0.309934,0.002738,0.005809,0,0,0,0.01427,0,0,0.124367,0.05698,0.003383,0,0.018355,0,0,0,0,0,0.004695,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24437,40.812527,-73.857735,8.125441489,1,5.345507049,4.509607333,5.300088074,4.945652174,0.007438,0,0,0,0,0,0.14927,0.278324,0.271293,0.099465,0.002168,0,0,0,0.016566,0,0,0.146496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24469,40.812527,-73.891891,3.726002128,1,4.410533904,4.497436345,5.964026963,4.485636646,0,0,0,1.60E-05,0,0.003105,0.360379,0.244254,0.324816,0,0.002996,0,0,0,0.006492,0,0,0.001121,0,0.000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24484,40.812527,-73.90052,3.259455957,1,4.960313107,4.946539589,6.091775161,5.195393375,0.001469,0,0,0.000117,0,0,0.403492,0.19257,0.285965,0.048191,0.041695,0,0,0,0,0.000527,0,0.005414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
24490,40.812527,-73.9039,8.252872766,1,3.842847378,3.842640907,4.026209226,4.13431677,0,0,0,0,0,0.018109,0.240207,0.285477,0.382,0.060832,0.012887,0,0,0,0,0,0,0,0,0,0,0.000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0
24514,40.812527,-73.920784,8.174880851,1,6.860894221,5.557202571,5.268589758,5.508540373,0.046273,0,0,0,0,0.000559,0.22875,0.114629,0.266125,0.001383,0.146129,0,0,0,1.20E-05,0,0,0.174176,0,0,0,0.021965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
24551,40.812527,-73.944427,8.929545532,1,6.085253025,6.971032589,5.62006963,5.814570393,0,0,0,0,0,0,0.381164,0.045441,0.17348,0.012328,0.192969,0,0,0,0,0,0,0.191824,0,0,0,0.000352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
24564,40.812527,-73.952682,9.27435766,1,6.815636338,6.611768571,5.512381063,5.814570393,0,0,0,0,0,0,0.39052,0.078652,0.213914,8.60E-05,0.087535,0,0,0,0.001809,0,0,0.173195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
24592,40.812843,-73.835785,3.684888085,2,4.03849802,3.005313008,4.750238668,4.528985507,0,0,0,0,0,0.001289,0.007438,0.439184,0.261531,0,0,0,0,0,0.05718,0,5.90E-05,0.049664,0.021887,0.125086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24601,40.812851,-73.848167,3.452261277,2,4.348962946,2.826780586,4.674607172,5.810688406,0.002453,0,0,0,0,0,0.05566,0.466609,0.237496,0,0,0,0,0,0.057402,0,0,0.036,0.013719,0.032535,0.000207,0.004938,0,0,0,0,0,0.011871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24602,40.812851,-73.848541,3.913147234,2,3.162638821,3.757563336,2.884652935,4.797489648,0.013559,0,0,0,0,0,0.003246,0.440238,0.244074,0.00184,0,0,0,0,0.016141,0,0,0.136445,0.112215,0.007578,0,0,0,0,0,0,0,0.001953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24640,40.812851,-73.890198,3.806069574,1,5.250036145,4.552237461,6.376885228,6.777303313,0,0,0,0.000117,0,0.000859,0.151465,0.215047,0.256832,0.073969,0.049453,0,0.097086,0,0,0,0,0.145125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0
24653,40.812851,-73.897705,8.787286596,1,2.629939355,3.803367366,3.93308055,1.845238095,0.001918,0,0,0,0,0,0.029109,0.320266,0,0,0,0,0,0,0,0,0,0,0,0.409664,0.001961,0,0,0,0.237082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24657,40.812851,-73.899956,3.734789787,1,3.86725098,3.643281185,4.55414022,3.438793996,0.083418,0,0,0,0,0.001617,0.209645,0.307418,0.388852,0.006805,0.001781,0,0,0,0.000461,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24662,40.812851,-73.90258,8.068908511,1,4.994164356,4.449487645,6.09789853,5.195393375,0,0,0,2.70E-05,0,5.10E-05,0.356113,0.184934,0.330734,0.012547,0.044547,0.000465,0.065812,0,0.003707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
24722,40.812851,-73.943115,9.230414043,1,6.372155955,7.068309843,5.080472529,6.163949275,0.000566,0,0,0,0,0.002273,0.344109,0.064539,0.187773,0.07125,0.13691,0,0,0,0,0,0,0.18341,0,0,0,0,0,0.001609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
24755,40.81287,-73.964157,8.735175532,1,7.246360889,5.943567698,7.097614499,6.239001035,0,0,0,0,0,0,0.06684,0.082199,0.343938,6.20E-05,0.050844,0,0,0,0,0,0,0.387508,0.067934,0.000676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
24775,40.813171,-73.835594,3.494421915,1,4.038275255,2.965486558,4.62188055,4.72502588,0,0,0,0,0,0.002637,0.014906,0.439816,0.251309,0,0,0,0,0,0.07073,0,0.006184,0.05359,0.013977,0.080816,0,0,0,0,0.001371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24776,40.813171,-73.836349,3.947070213,1,2.797041502,2.595871075,4.26443506,5.810688406,0.022734,0,0,0,0,0,0.008031,0.465949,0.44098,0,0.001969,0,0,0,0.000402,0,0,0.040062,0.012488,0.007348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
24785,40.813175,-73.848732,3.414973617,2,3.670819719,2.760093133,3.967652595,2.996247412,0,0,0,0,0,0,0.007668,0.450379,0.217379,0.000473,0,0,0,0,0.116852,0,0,0.042715,0.010582,0.117715,0,0.000809,0,0,0,0,0,0.022047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24786,40.813175,-73.849106,3.762889574,2,3.100545473,3.001734525,4.366289299,4.949534161,0,0,0,0,0,0,0.027746,0.458246,0.32868,0.003309,0.002902,0,0,0,0.01752,0,0.000105,0.079793,0.053582,0.01252,0,0.014512,0,0,0,0,0,0.001039,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24830,40.813175,-73.893768,3.753175532,1,4.648982323,4.827639736,6.212477161,4.686853002,0,0,0,0,0,0,0.374613,0.20725,0.232438,0.008668,0.176848,0,0.000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
24832,40.813175,-73.89489,3.869508936,1,4.966143076,4.436801944,4.820120754,4.556806418,0.035426,0,0,0,0,0,0.179527,0.321844,0.267965,0,0.152418,0,0,0,0.03127,0,0,0.011551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
24874,40.813175,-73.921158,8.060689149,1,5.471396222,5.082685532,5.81794191,6.299171843,0,0,0,0,0,0,0.149926,0.147496,0.28691,0.013855,0.149574,0,0,0,0.011203,0,0,0.241035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0
24895,40.813175,-73.935425,8.653355957,1,5.802930995,4.807623788,6.530095992,5.269798137,0.051219,0,0,0,0,7.80E-05,0.273629,0.170043,0.228293,0.029637,0.157102,0,0,0,0.021887,0,2.70E-05,0.04968,0,0.018406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
24899,40.813175,-73.938049,8.468293617,1,4.9724151,4.632732162,5.472465533,5.411490683,0.039375,0,0,0.004176,0,0.001195,0.123543,0.221953,0.345328,0.057777,0.01918,0,0,0,0,0,6.20E-05,0.149211,0,0,0,0.016855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0
24902,40.813175,-73.939926,8.53644766,1,5.882418081,4.944538954,5.240476655,5.963379917,0,0,0,0,0,0,0.220699,0.130043,0.338461,0.002832,0.105723,0,0,0,0.008078,0,0,0.194047,0,0,0,0.000117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
24903,40.813175,-73.941048,8.433073404,1,4.340256513,4.430180431,5.584130536,5.10934265,0,0,0,0.000258,0,0.000996,0.304902,0.183996,0.397922,0.049961,0.007504,0.001645,0,0,0,0.001406,0,0.04291,0,0,0,0,0.006312,0,0,0,0.000281,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,1,0,0,0,0,0
24908,40.813175,-73.94368,10,1,6.818217331,6.052944455,5.77671996,3.08747412,0.000105,0,0,0,0,0,0.566055,0,0.014016,0.025797,0.328098,0,0,0,0.00018,0,0,0.039023,0,0,0,0,0,0.005047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
24909,40.813175,-73.944427,8.818565532,1,6.570350714,6.788640354,5.271656255,5.19992236,0.000352,0,0,0,0,0,0.408859,0.017762,0.211801,0.066945,0.085426,0.001844,0,0,3.50E-05,0,0,0.166297,0,0,0,0.001168,0.017414,0,0,0,0.002777,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,0,0,0,0,0
24912,40.813175,-73.94593,8.982133191,1,6.827560502,5.248136814,4.760592989,5.127458592,0,0,0,0,0,0,0.262195,0.129625,0.286484,0.001012,0.138949,0,0,0,0.001551,0,0,0.161566,0.001738,0,0,0.002711,0,0.014168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
24921,40.813175,-73.952309,8.02650617,1,6.60104981,5.907700357,5.498038696,4.676501035,0,0,0,0,0,0,0.503004,0.073461,0.198863,0.028578,0.168602,0,0,0,0,0,0,0.027492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
24929,40.813175,-73.95681,8.135384043,1,4.649754988,4.246910428,5.526781572,5.685170807,0,0,0,0.000129,0,0.013223,0.077012,0.205469,0.430004,0.003785,0.01698,0,0,0,0,0,0,0.177223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
24930,40.813175,-73.957184,8.020079574,1,7.45133972,5.733451262,5.323489665,5.403726708,0,0,0,0.001379,0,0,0.272062,0.091547,0.23602,0.003738,0.209414,0,0,0,0.00532,0,0,0.155793,0.019016,0,0,0.005711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0
24931,40.813175,-73.957939,8.085702979,1,6.993809154,6.014415926,5.868565068,6.835533126,0,0,0,0,0,0.000555,0.306344,0.087934,0.261777,0.005516,0.182609,0,0,0,0.002328,0,0,0.131254,0.019938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
24935,40.813175,-73.96019,3.860800426,1,5.821112129,5.86768999,5.307471093,5.307971015,0,0,0,0,0,0,0.549066,0.141406,0.206566,0.000797,0.002441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
24945,40.813236,-73.965912,3.561504468,1,3.213109197,3.028494538,5.272269503,5.375905797,0.006617,0,0,0,0,0,0.005926,0.367852,0.410992,0.001176,0.001047,0,0,0,0,0,0.000172,0.096094,0.059586,0.011582,0.000512,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24968,40.813496,-73.835785,3.157934681,2,3.434599595,2.986100501,4.128074111,3.781702899,0,0,0,0,0,0,0.001004,0.442281,0.228348,0,0,0,0,0,0.094562,0,0.000348,0.065398,0.01834,0.130613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24971,40.813499,-73.838036,3.896844894,1,5.176964642,5.47589102,5.341963122,2.503881987,0,0,0,0,0,0,9.00E-05,0.313234,0.228727,0,0.008504,0,0,0,0.004152,0,0,0.19759,0.136629,0.092055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24992,40.813499,-73.86055,8.221973617,1,4.698666242,4.383878723,5.095987507,6.879528985,0,0,0,0,0,1.20E-05,0.174266,0.225273,0.282992,0.039691,0.06932,0,0,0,0.045195,5.90E-05,0,0.136352,0.004031,0,0,0.001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
25004,40.813499,-73.883072,3.843704894,1,3.740168197,3.356589689,4.263369567,4.255952381,0,0,0,0,0,0,0.253832,0.33818,0.373129,0.02134,0.00809,0,0,0,0,0.000301,0.000395,0.004727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
